id,repo_id,label,url,if_mulit_commit,message,new_message1,authorEmail,commitDate
27144,5,0,https://github.com/spring-projects/spring-boot/commit/5e9b8c3340d25fbf0e7d64b306ae7b3557188b9a, ,Add missing depdendency,Add missing depdendency ,developer16,2013-10-31T16:49:36Z
27308,5,0,https://github.com/spring-projects/spring-boot/commit/84a213f774845e3ab50803dfb00e2e0449b02952, ,Add README to cli,Add README to cli ,developer16,2013-10-08T20:27:47Z
27381,5,2,https://github.com/spring-projects/spring-boot/commit/9bb6e0f497d8760e31607fb0c199c3bb5679a3b4, ,Fix test,Fix test ,developer16,2013-09-26T16:08:11Z
27710,5,0,https://github.com/spring-projects/spring-boot/commit/c25736d84f92e6d9158927b63e690cb5f2bae65e, ,Add test for nested properties,Add test for nested properties ,developer16,2013-08-13T15:13:52Z
356,1,1,https://github.com/junit-team/junit4/commit/0807a8cd01b6d63d54f9a3580540fa35b7fb292e, ,Kent & Erich patch swallowing in Merlin,Kent & Erich patch swallowing in Merlin,developer15,2002-03-29T16:10:13Z
1981,1,0,https://github.com/junit-team/junit4/commit/d9c81356e3a2fbb165c71b32d63d0cc39a1bd861, ,Preparing for 4.6,Preparing for <version> ,developer15,2009-01-28T04:18:38Z
1992,1,3,https://github.com/junit-team/junit4/commit/85578d48f6459a05665329faa9b52a861e9142cb, ,Now sorting tests globally,Now sorting tests globally ,developer15,2008-11-06T20:15:27Z
1993,1,3,https://github.com/junit-team/junit4/commit/d6662fcc06ec7b07c696eb703c47d3731e4e11c7, ,"Oops, checked in some scaffolding and temporary changes","Oops, checked in some scaffolding and temporary changes ",developer15,2008-10-31T00:24:00Z
1995,1,2,https://github.com/junit-team/junit4/commit/df48b66e73c740acb15f065eb7a4bad433930891, ,"AllTests passes, but Eclipse doesn't cal JUnitCore, so first attempt at dogfooding failed.","AllTests passes, but Eclipse doesn't cal  <file_name> , so first attempt at dogfooding failed. ",developer15,2008-10-28T19:50:31Z
2001,1,1,https://github.com/junit-team/junit4/commit/cec4a6baf600b8dee3d1318c242a67b56874288a, ,*** empty log message ***,*** empty log message *** ,developer15,2008-09-09T20:57:17Z
2051,1,0,https://github.com/junit-team/junit4/commit/eb2750d861ac1ecf2dbd0425e457fe833468a169, ,Added Johannes Link's test for running subclasses of Suite,Added <iden>'s test for running subclasses of <iden> ,developer15,2008-07-01T17:01:37Z
2056,1,0,https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2, ,Brought in old JUnit4ClassRunner for compatibility. Renamed new JUnit4ClassRunner to BlockJUnit4ClassRunner.,Brought in old  <file_name>  for compatibility. Renamed new  <file_name>  to  <method_name>  ,developer15,2008-06-16T17:52:02Z
2067,1,3,https://github.com/junit-team/junit4/commit/ef32d036d0ff96328f622942514ca73b5f69556d, ,Adding javadoc. Move Enclosed to experimental.,Adding javadoc. Move  <file_name>  to experimental. ,developer15,2008-05-13T18:03:51Z
2172,1,3,https://github.com/junit-team/junit4/commit/73015005c155a0a7efdfe9edef87a95bb6fcc2de, ,Tweaked Theories a bit. It still seems strange that the class runner creates a statement which creates another class runner (or perhaps more class runners?).,Tweaked  <file_name>  a bit. It still seems strange that the class runner creates a statement which creates another class runner (or perhaps more class runners?). ,developer15,2007-10-16T15:36:58Z
2185,1,3,https://github.com/junit-team/junit4/commit/6887479f1b64c5a18f5708ea6905bb59804a9a0f, ,Simplified Theories. Factored out ignoring violated assumptions into its own Link.,Simplified  <method_name>  Factored out ignoring violated assumptions into its own <iden>. ,developer15,2007-10-09T16:25:42Z
2266,1,3,https://github.com/junit-team/junit4/commit/398bf2652efda067329f9fdedd13cd8e466c3be4, ,Comparing arrays declared as Object now uses array comparison. There was also a strange change to the .classpath file that I reverted. <enter>   -- Kent,Comparing arrays declared as <iden> now uses array comparison. There was also a strange change to the  <file_name>  file that I reverted. <enter> -- Kent ,developer15,2006-09-30T00:35:00Z
2312,1,1,https://github.com/junit-team/junit4/commit/ba28bf0f0384ba8b2fc377ef612545f411a56ec4, ,[ 609972 ] '...' in ComparisonFailure,[ 609972 ] '...' in  <file_name>  ,developer15,2004-10-24T06:41:48Z
2313,1,2,https://github.com/junit-team/junit4/commit/ece77fa477a6d322bb5b37c7e2367f4c4dfbf9f3, ,[ 774304 ] Fix for JUnit 3.8.1 does not compile with JDK 1.1,[ 774304 ] Fix for JUnit <version> does not compile with JDK <version> ,developer15,2004-10-23T22:07:48Z
2347,1,0,https://github.com/junit-team/junit4/commit/f41f48d8f0a71620b878617e5fffb4b48c872978, ,"Reorganized the AssertTest, which had grown unwieldy.","Reorganized the  <file_name> , which had grown unwieldy. ",developer15,2002-09-01T15:18:57Z
2363,1,2,https://github.com/junit-team/junit4/commit/815f7e7966f2d09382273fe34cf40452c94eb47b, ,Fixed small comments,Fixed small comments ,developer15,2002-06-26T22:33:35Z
2397,1,0,https://github.com/junit-team/junit4/commit/69a8dad63d43eb1071c5823f345f290edd5a3050, ,Deleted unnecessary .vcm_meta file.,Deleted unnecessary  <file_name>  file. ,developer15,2002-03-28T20:06:09Z
2429,1,0,https://github.com/junit-team/junit4/commit/0be4c31f80dc38ddf8decbc8d6d13bd23d3ae8b1, ,Enhanced missing test.jar error message,Enhanced missing test.jar error message ,developer15,2001-10-21T18:44:51Z
4567,2,3,https://github.com/apache/dubbo/commit/0b175dce80364142eabd40c406540abe2d914034, ,move examples <enter>  <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1678 1a56cb94-b969-4eaa-88fa-be21384802f2,move examples  <enter> <url> ,developer14,2012-05-07T13:36:14Z
4604,2,0,https://github.com/apache/dubbo/commit/67fb63d6ca428e4c08934f52f867a3c49edde51a, ,refactor package <enter>  <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1412 1a56cb94-b969-4eaa-88fa-be21384802f2,refactor package  <enter> <url> ,developer14,2012-03-23T16:36:45Z
4607,2,0,https://github.com/apache/dubbo/commit/034b8fa34a86a0b16559730aa3aade4f84cfdf3a, ,refactor package <enter>  <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1409 1a56cb94-b969-4eaa-88fa-be21384802f2,refactor package  <enter> <url> ,developer14,2012-03-23T16:35:45Z
4608,2,0,https://github.com/apache/dubbo/commit/d99396ba9a61de1f110d11a9c7a0e336c204e590, ,refactor package <enter>  <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1408 1a56cb94-b969-4eaa-88fa-be21384802f2,refactor package  <enter> <url> ,developer14,2012-03-23T16:35:36Z
4613,2,0,https://github.com/apache/dubbo/commit/a1eb950bade65c0942ce44c7834778c017e93ccd, ,refactor package <enter>  <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1403 1a56cb94-b969-4eaa-88fa-be21384802f2,refactor package  <enter> <url> ,developer14,2012-03-23T16:34:51Z
4616,2,0,https://github.com/apache/dubbo/commit/d2e1488042d23e9c2f0113fed5d1ed761a26efc7, ,refactor package <enter>  <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1400 1a56cb94-b969-4eaa-88fa-be21384802f2,refactor package  <enter> <url> ,developer14,2012-03-23T16:34:18Z
4621,2,0,https://github.com/apache/dubbo/commit/48cb8e41a76b49b184f2b97e61b42eb109a16229, ,refactor package <enter>  <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1395 1a56cb94-b969-4eaa-88fa-be21384802f2,refactor package  <enter> <url> ,developer14,2012-03-23T16:33:42Z
4628,2,0,https://github.com/apache/dubbo/commit/cd6ab49daacdac87f9836becfed3f0197f24cabe, ,refactor package <enter>  <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1388 1a56cb94-b969-4eaa-88fa-be21384802f2,refactor package  <enter> <url> ,developer14,2012-03-23T16:32:35Z
4630,2,0,https://github.com/apache/dubbo/commit/9157beac5da52530fc6336e419bf02d57e9cce6c, ,refactor package <enter>  <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1386 1a56cb94-b969-4eaa-88fa-be21384802f2,refactor package  <enter> <url> ,developer14,2012-03-23T16:32:04Z
4633,2,0,https://github.com/apache/dubbo/commit/d1f1d8a70c236497aedf26e29e25c5389c2d6052, ,refactor package <enter>  <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1383 1a56cb94-b969-4eaa-88fa-be21384802f2,refactor package  <enter> <url> ,developer14,2012-03-23T16:31:32Z
4638,2,0,https://github.com/apache/dubbo/commit/8ccb49ff374ca228eca59d0e6895ff9b6d896b4f, ,refactor package <enter>  <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1378 1a56cb94-b969-4eaa-88fa-be21384802f2,refactor package  <enter> <url> ,developer14,2012-03-23T16:29:53Z
4642,2,0,https://github.com/apache/dubbo/commit/d7ceedc45b119b3341c0c313339b686a5d72ff9c, ,refactor package <enter>  <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1374 1a56cb94-b969-4eaa-88fa-be21384802f2,refactor package  <enter> <url> ,developer14,2012-03-23T16:28:52Z
4647,2,0,https://github.com/apache/dubbo/commit/b79c4c0241accf5c5610d2fecf5c7fbc0cefb832, ,refactor package <enter>  <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1369 1a56cb94-b969-4eaa-88fa-be21384802f2,refactor package  <enter> <url> ,developer14,2012-03-23T16:27:03Z
4651,2,0,https://github.com/apache/dubbo/commit/de0546bc47026d5b431cb2f744431a88664426be, ,refactor package <enter>  <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1365 1a56cb94-b969-4eaa-88fa-be21384802f2,refactor package  <enter> <url> ,developer14,2012-03-23T16:26:05Z
4666,2,1,https://github.com/apache/dubbo/commit/103e0264b4e246cc74f05a99f8d293e970798694, ,README <enter>  <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@880 1a56cb94-b969-4eaa-88fa-be21384802f2, <file_name> <enter> <url> ,developer14,2012-01-29T08:28:41Z
4700,2,1,https://github.com/apache/dubbo/commit/1352d4688d17c003434a5200db8cfd9693d61a41, ,Modify pom <enter>  <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@17 1a56cb94-b969-4eaa-88fa-be21384802f2,Modify  <file_name> <enter> <url> ,developer14,2011-10-20T18:32:41Z
4704,2,1,https://github.com/apache/dubbo/commit/0234dd23a95adb5dc90f5eb0f38f6c15c1473f07, ,Modify pom <enter>  <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@9 1a56cb94-b969-4eaa-88fa-be21384802f2,Modify  <file_name> <enter> <url> ,developer14,2011-10-20T15:31:57Z
4705,2,1,https://github.com/apache/dubbo/commit/10052d468760f2f952064289719286d3ba608693, ,Add 2.0.7 <enter>  <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@8 1a56cb94-b969-4eaa-88fa-be21384802f2,Add <version>  <enter> < <file_name> > ,developer14,2011-10-20T15:06:57Z
27,1,0,https://github.com/junit-team/junit4/commit/435d41f0d45cfdbc1a38e1ad4eb1d5300da533f9, ,"Use Google's Maven Central mirror <enter>  <enter> We are using Maven 3.1.1 which by default uses HTTP instead of HTTPS for <enter> resolving artifacts from Maven Central. Maven Central recently <enter> discontinued HTTP support. Therefore the build on Travis started <enter> failing. By using an HTTPS mirror of Maven Central the build on Travis <enter> will work again. <enter>  <enter> I chose Google's mirror because Travis uses this mirror by default, too. <enter> I did not upgrade to a new version of Maven because there is no newer <enter> version with Java 5 support and it should be possible to build JUnit 4 <enter> with Java 5 so that we can easily ensure that it works with Java 5.","Use Google's <iden> mirror  <enter> We are using <iden> <version> which by default uses HTTP instead of HTTPS for resolving artifacts from <iden>. <iden> recently discontinued HTTP support. Therefore the build on Travis started failing. By using an HTTPS mirror of <iden> the build on Travis will work again. <enter> I chose Google's mirror because Travis uses this mirror by default, too. I did not upgrade to a new version of <iden> because there is no newer version with Java 5 support and it should be possible to build JUnit 4 with Java 5 so that we can easily ensure that it works with Java 5. ",developer13,2020-02-07T20:35:25Z
56,1,0,https://github.com/junit-team/junit4/commit/467c3f8efe1a87e3029df282e4df60ad98bc4142, ,Deprecate Assert#assertThat <enter>  <enter> The method 'assertThat' is used for writing assertions with Hamcrest. <enter> Hamcrest is an independent assertion library and contains an own <enter> 'assertThat' method in the class 'org.hamcrest.MatcherAssert'. It is <enter> available both in the old Hamcrest 1.3 release and in the current <enter> Hamcrest 2.1. Therefore the JUnit team recommends to use Hamcrest's own <enter> 'assertThat' directly.,Deprecate  <method_name> <enter> The method <iden> is used for writing assertions with Hamcrest. Hamcrest is an independent assertion library and contains an own <iden> method in the class 'org.hamcrest.MatcherAssert'. It is available both in the old Hamcrest <version> release and in the current Hamcrest <version>. Therefore the JUnit team recommends to use Hamcrest's own <iden> directly. ,developer13,2019-09-26T20:24:47Z
190,1,0,https://github.com/junit-team/junit4/commit/d3d7a8b1389e53055d4de9de3aa319053b4a5524, ,Identify reflection package jdk.internal.reflect <enter>  <enter> JDK 9 uses classes from the package jdk.internal.reflect instead of <enter> sun.reflect.,Identify reflection package jdk.internal.reflect  <enter> JDK 9 uses classes from the package jdk.internal.reflect instead of sun.reflect. ,developer13,2018-02-19T13:20:54Z
211,1,0,https://github.com/junit-team/junit4/commit/3d7de190844d92de87ca197cfd1fce74ae432f0f, ,Add test for handling InitializationError <enter>  <enter> The code was changed by commit 0804ef4cd09b0e94783a9882c60914e22fca5108 <enter> but unfortunately the test was not part of the commit. The test is based <enter> on Philip Graf's test in pull request #1065. <enter>  <enter> Co-authored-by: Philip Graf <git@acanda.ch>,Add test for handling <iden>  <enter> The code was changed by commit  <link>  but unfortunately the test was not part of the commit. The test is based on Philip Graf's test in pull request  <link> . <enter> <iden>-authored-by: Philip Graf <git@acanda.ch> ,developer13,2018-02-15T10:54:16Z
290,1,0,https://github.com/junit-team/junit4/commit/d2b75f93d21d2584efab1129aacd1f3020c37fca, ,Build with Maven 3.1.1 (using Maven Wrapper) <enter>  <enter> This makes the build independent from the Maven version that is <enter> installed on the build machine. E.g. Travis has Maven 3.5.6 installed <enter> that does not support Java 6 anymore. <enter>  <enter> Maven version 3.1.1 is used because all newer version don't support <enter> Java 1.5.,Build with <iden> <version> (using <iden>)  <enter> This makes the build independent from the <iden> version that is installed on the build machine. E.g. Travis has <iden> <version> installed that does not support <iden> 6 anymore. <enter> <iden> version <version> is used because all newer version don't support <iden> <version>. ,developer13,2017-10-15T20:21:29Z
